"","cnt_av","cnt_sd","diab_av","diab_sd"
"OTU_7810",9.16766967127645e-05,0.00065013747335807,0,0
"OTU_2453",0.000673443159625616,0.0026297933007107,0,0
"OTU_1237",0.00336629562196271,0.00848137098847487,0.00165350464413625,0.00493122028683359
"OTU_304",0.0518038631374727,0.0742850115957628,0.0141643961048429,0.0254939409324443
"OTU_7658",8.85717162245859e-05,0.00066173675539235,0,0
"OTU_7534",0.00012910967549797,0.000763718899684415,0,0
"OTU_2598",0.00226091382933184,0.0106503549955697,0,0
"OTU_3832",0.00360680737908898,0.0204654851930884,0,0
"OTU_7516",0.000233400182991644,0.00128000832966613,3.93245149419393e-05,0.000251799754750022
"OTU_8322",1.06061623287993e-05,9.54554609591937e-05,3.2542454072021e-05,0.000208373376414103
"OTU_7261",4.14521002328365e-05,0.000373068902095528,0,0
"OTU_3481",6.49206459221206e-05,0.000362788064142136,0,0
"OTU_3449",0.000187409270992522,0.00113563363259115,3.02721160511841e-05,0.000193836120005717
"OTU_2469",0.000209046213250598,0.00106563066985097,0,0
"OTU_1554",0.00399952104135393,0.0263405313631142,4.15896391890852e-05,0.000266303626717719
"OTU_3967",0.00118362314244016,0.00549903439750435,0,0
"OTU_2058",0.000280381206683606,0.00180881792276399,0.0005462111662305,0.0029699460942078
"OTU_2073",0.00136673955091305,0.00490133285497224,3.28457167707274e-05,0.000210315205150499
"OTU_2808",0.00015618218925851,0.000655452306261303,0.000509842873880374,0.00193584490785772
"OTU_7041",0.000141390106556314,0.00083241160148112,0,0
"OTU_6654",2.70539822988499e-05,0.000243485840689649,4.14821230716517e-05,0.000265615187660265
"OTU_1226",0.000214474104840264,0.00109423507130949,0.000124446369214955,0.000796845562980795
"OTU_3514",0.000617773168460392,0.0025634684563214,0,0
"OTU_3855",0.000380900261255689,0.00209694199876049,0,0
"OTU_1244",0.000555033947169947,0.00260647347334234,0,0
"OTU_420",0.0202391134412804,0.0557742252982931,0.00344673451243471,0.00755972162370826
"OTU_654",0.00170551225244066,0.00566527064853467,0.000564173638943971,0.00211220603242743
"OTU_1366",0.00285214168958226,0.0081936438874574,0.0617765094425409,0.177006931968
"OTU_2956",0.0122629266526854,0.0354846847756114,0.00600988087815677,0.0231084742862653
"OTU_1326",0.00251790177612511,0.0069006119559526,0.00165490908213904,0.00404245733235091
"OTU_2605",0.00535894457555948,0.0174678690408331,0.000218204828744785,0.000802913297981651
"OTU_174",0.000314297167271088,0.00154026733808386,0,0
"OTU_1352",0.00281649285674862,0.00999205031021603,0.000463068988436232,0.00149014116320235
"OTU_1622",0.000446142444350012,0.00170626547584743,0.000125653471816889,0.000590190017576878
"OTU_2303",0.00235035515987734,0.00876866052872217,8.29642461433033e-05,0.00053123037532053
"OTU_6423",0.000189765653650166,0.00170789088285149,0,0
"OTU_7517",0.000253144076994828,0.00164640670373714,0,0
"OTU_1500",0.00101140669458792,0.00341156315799519,0.00115015811659222,0.00546092052616608
"OTU_2198",0.00358912399601364,0.00819665723127131,0.0023461046220732,0.00572087766589797
"OTU_395",0.0184689864321528,0.0352100086342745,0.0104864307865991,0.0202489904084502
"OTU_1936",0.000199869385938322,0.00103546506773107,0.000165928492286607,0.00106246075064106
"OTU_5458",0.00014832419443075,0.000978345944116533,0.00030738838727658,0.00196824603287606
"OTU_7738",0,0,0,0
"OTU_6831",0.000968276323416922,0.00578436501240008,0.000117973544825818,0.000755399264250066
"OTU_1481",0.000886904435596252,0.0037631785845809,0.00127929104277451,0.00587186223604874
"OTU_5888",0.00022531489446363,0.00202783405017267,0,0
"OTU_2631",0.000737190870251891,0.00433638986981723,0,0
"OTU_1686",0.00700969061829469,0.0415902613561038,0,0
"OTU_2606",0.0159295035183317,0.0579705842041624,0.00458759164701626,0.0175121503191548
"OTU_6710",0.00142962198698675,0.00719995649344343,0,0
"OTU_166",0.0746067411266086,0.180717963822862,0.00303618596374142,0.00744896879900681
"OTU_4493",0,0,0.000208674080717639,0.00133616606396713
"OTU_8767",0.000584139713114387,0.00183494715708275,0.000509082588594871,0.00296067162994395
"OTU_3057",0.00019252100293271,0.00103124179234123,0.000277960547868182,0.00177981592110487
"OTU_848",0.00870550748194545,0.0165090250079877,0.00390333069001144,0.00902083847786186
"OTU_8589",0.000872631616867157,0.00463346939120251,0,0
"OTU_2837",0.000670933538980941,0.00438044797904459,0,0
"OTU_738",0.00564538660457759,0.0138600064463183,0.000648784766281089,0.00161205184357559
"OTU_6196",0.00297337807409106,0.00766344285691542,0.00117832885640857,0.00415828699913659
"OTU_1176",0.00352205124743876,0.0116762709172687,0.000552673342642505,0.00123981818562839
"OTU_1130",0.000688158244850391,0.00319280509456093,0,0
"OTU_3569",0.00134445533902919,0.00478803325038405,0,0
"OTU_1482",0.00262719347331888,0.00712816676069842,0.000356663754537423,0.00161750209622535
"OTU_7524",0.000192814695620048,0.00102617933655703,0,0
"OTU_1085",0.00917487862033466,0.0328853370653326,0.0023685636304822,0.0119915831373652
"OTU_1250",0.00190145606837333,0.0054914798336362,0.000650600131324694,0.00161737695862459
"OTU_3553",0.000673174593548121,0.00358351742430378,4.80000076800012e-05,0.000307350012572779
"OTU_5524",5.01367731170633e-05,0.00045123095805357,0,0
"OTU_3769",0.00128134590605726,0.00399494038936573,0,0
"OTU_4066",0.00267689897138709,0.0131190589476264,0.000130169816288084,0.000833493505656412
"OTU_3643",0.000862730545561022,0.00375020531993271,8.31792783781704e-05,0.000532607253435437
"OTU_4295",0.000176840572823261,0.00125314273736654,0,0
"OTU_3850",0.000189950667800517,0.000954673055500726,0.000217837736647808,0.000974035539334091
"OTU_6987",0.000240695127255132,0.00113877231411294,0,0
"OTU_7463",0.000947065638840463,0.00346387692827487,0,0
"OTU_6770",0.000173225510220346,0.000888630767944389,0,0
"OTU_1774",0.0094802705322355,0.0260973904834144,0.00320978460161099,0.00800833820677543
"OTU_6506",0.000654910365039749,0.0019835783825568,0,0
"OTU_4308",0.000291107723288946,0.00098669366313895,0.000309493026770054,0.00127567577106531
"OTU_937",0.00038230220899744,0.00193270063277717,0.00145563737161798,0.00932062693512015
"OTU_905",0.0025497312742761,0.00996358307939443,0.000313951870229869,0.00124024992151586
"OTU_2215",0.0624038598509322,0.109220799897981,0.00986845657221162,0.0194359126719379
"OTU_4104",0.000235416445955564,0.00143634042490482,0,0
"OTU_3410",0.000435609830091555,0.00128119022472932,0.000239871188258691,0.00111616822628825
"OTU_669",0.0700178569769777,0.241312871511635,0.0035086677313545,0.0137589727072934
"OTU_1269",0.0682945544210564,0.189091276818693,0.00290870568460188,0.0083371940438524
"OTU_305",0.0374985198393277,0.0986220927698055,0.00401152860595343,0.0092629052247187
"OTU_438",0.021285910045542,0.0677089828638809,0.000361940892934558,0.00112235230619303
"OTU_1385",0.00706382572642202,0.0210094416736038,0.00015020576107825,0.000732869687421802
"OTU_2128",0.0211796014940922,0.0689784952040642,0.000521457090601451,0.0018342510123529
"OTU_1005",0.0276370463712023,0.0617259792901591,0.00289093581125976,0.00968522043932079
"OTU_3280",4.74414134125415e-05,0.000426972720712874,0.00036141601502473,0.00206924642758542
"OTU_4610",0.00418624929360797,0.0259467912404445,0.000300685419828525,0.000973930816214937
"OTU_7591",0,0,0.000144000023040004,0.000922050037718336
"OTU_2603",0.0021418666248024,0.0122911180712325,0.000644596355100447,0.00212373358926214
"OTU_4276",0.0332592552627158,0.118975698823744,0.0029783815889886,0.00895958393573507
"OTU_4312",0,0,0,0
"OTU_5776",0.000459229932959567,0.00224218868447416,0.00015369419363829,0.000984123016438032
"OTU_5259",0.000541188185720726,0.00487069367148654,0,0
"OTU_7809",0.00010470836241983,0.000819255399708506,0.000124446369214955,0.000796845562980795
"OTU_2558",0.000674684337400141,0.00349377189844019,0.0002729360994574,0.00124975981370574
"OTU_965",0.000530841468770576,0.00219837542330752,0.00126306240034694,0.0075421484419395
"OTU_5661",8.62987191328359e-05,0.000776688472195524,4.31265916407727e-05,0.000276144924212901
"OTU_6794",0.000287660900838909,0.00147029681162667,0,0
"OTU_8435",0.000211769290064632,0.00190592361058169,0,0
"OTU_8172",0,0,0,0
"OTU_6028",9.39438689639196e-05,0.000494031068210446,0,0
"OTU_630",0.000260052958747906,0.00192384724244651,0,0
"OTU_6793",8.38914737949252e-05,0.000755023264154327,0,0
"OTU_3704",0.000530603648534688,0.00320827507168711,0.000235377081145307,0.00150714869321772
"OTU_2134",0.0012948114575544,0.00317357733367056,0.000527811728278041,0.00213181209712682
"OTU_6179",0,0,0.00015136058025592,0.000969180600028584
"OTU_3347",0.000731761834631254,0.00291813716457704,0,0
"OTU_5862",0.000157398250135699,0.00129221145339704,0,0
"OTU_8238",0.000198991478526711,0.00155709013653919,7.13384047805292e-05,0.000456788668710002
"OTU_2944",0.000531274524419894,0.00272696929170696,3.02721160511841e-05,0.000193836120005717
"OTU_5708",0.000337232620899603,0.00186388271980459,0,0
"OTU_4447",0.000245482795670634,0.00170450240454811,0,0
"OTU_7478",0.000237914033383643,0.00150358166249871,0,0
"OTU_3671",0.000253187731585154,0.00122494145475278,0,0
"OTU_7526",0.000363313832591959,0.00149202203179875,0,0
"OTU_1932",0.000721395401294867,0.00262775718702612,0.000149334015035128,0.000744974357999128
"OTU_8407",0.000282403543492509,0.00164524120590384,9.59301628414514e-06,6.14252750790978e-05
"OTU_5171",6.07921952548044e-05,0.00054712975729324,0,0
"OTU_1704",0.00423554047262881,0.0107272105885645,0.00220681098426944,0.00956705676427666
"OTU_5255",0.000100516135998906,0.000904645223990158,0,0
"OTU_1660",0.000992989303269663,0.0043438036667071,0.00114674979586448,0.00453737287047231
"OTU_7491",8.23884066886773e-05,0.000531755720716047,0,0
"OTU_2327",0.00105552395547618,0.00304363919117574,0.000595718025692641,0.00249075126560355
"OTU_797",0.000773185364829976,0.00236901943880942,0.000317585277311171,0.00130402227236039
"OTU_6602",5.20819499065389e-05,0.00046873754915885,0,0
"OTU_4114",0.000165361164152095,0.00109795290388381,0,0
"OTU_7366",9.89831951280471e-05,0.000890848756152424,0,0
"OTU_3238",0.000188780509998099,0.00169902458998289,0,0
"OTU_2028",0.00141297038353743,0.00604130896530856,0.000155272274634279,0.000594936656337108
"OTU_7486",9.47638696594722e-05,0.000513345477709829,0.000247348963227153,0.00136222115260873
"OTU_1687",0.00050515328481587,0.00403148942952759,4.80000076800012e-05,0.000307350012572779
"OTU_6476",0.000215502561776831,0.00162027915922781,4.31265916407727e-05,0.000276144924212901
"OTU_5938",0.000167744762253671,0.00150970286028304,0,0
"OTU_5958",0.000470170176858224,0.00423153159172402,0,0
"OTU_8392",0,0,0.0002104421389339,0.00134748716038487
"OTU_6924",9.03915581516011e-05,0.00081352402336441,0,0
"OTU_5428",0.000114990176730538,0.000610139885989055,0,0
"OTU_8742",0.00015215612319365,0.000813269909521047,0,0
"OTU_7227",0.000161706153946063,0.00103014374145791,0,0
"OTU_7600",0.000333064018525587,0.00239858823942837,0,0
"OTU_6511",0.000262404547723473,0.00134398937544801,0,0
"OTU_1508",0.000333971281365051,0.00166538464241833,0,0
"OTU_2385",0.000146162782572685,0.000882871548108919,0,0
"OTU_3582",3.82894316270295e-05,0.000243220339723825,0.000158834598781818,0.00101703766920278
"OTU_4834",2.99443759329644e-05,0.000189973525816655,0,0
"OTU_8602",3.76289402674439e-05,0.000338660462406995,0,0
"OTU_4287",0,0,0,0
"OTU_5153",5.20819499065389e-05,0.00046873754915885,0,0
"OTU_3482",4.14521002328365e-05,0.000373068902095528,0,0
"OTU_6995",0,0,0.000414821230716517,0.00265615187660265
"OTU_1930",0.000411543813948239,0.00151575049882548,0.00198433737723264,0.0124549830600417
"OTU_2698",0.000195037606410505,0.000963626008629548,0.000357377847259091,0.00228833475570626
"OTU_5271",8.37151266327327e-05,0.000753436139694595,0,0
"OTU_5319",0,0,0.00036523366819278,0.00211666837959374
"OTU_7134",0,0,0,0
"OTU_4713",7.2195994349973e-05,0.000532120958353868,0,0
"OTU_3697",0.000340599595988102,0.0016025639472106,0,0
"OTU_4361",0.000106310958703721,0.000956798628333486,0,0
"OTU_5995",5.65615018662468e-05,0.000509053516796221,0,0
"OTU_3953",0.000133645029934942,0.00094020248920624,0.000323669928395617,0.00187055104648284
"OTU_8658",0.000252125290900992,0.00153460492483611,0,0
"OTU_5011",0.000830671953978861,0.00223799439199147,0.000541086519994549,0.00268286068367501
"OTU_7310",0.000153550835649635,0.000834950271219187,0.00015369419363829,0.000984123016438032
"OTU_229",0.00625476281701185,0.0420645484092538,0.000416655569167131,0.00153396970359986
"OTU_6076",0.00270295864383512,0.0135199925883012,0,0
"OTU_1959",0.000143660830408168,0.000821829916256141,8.29642461433033e-05,0.00053123037532053
"OTU_5537",0.000165808400931346,0.00149227560838211,8.95896468690865e-05,0.000401608305044236
"OTU_1837",0.000732582555386687,0.00510957768283217,0,0
"OTU_7875",0.000270824504028959,0.00145473719630719,7.14115091786998e-05,0.000457256765253791
"OTU_5193",7.35942396316755e-05,0.00066234815668508,0.000250408896861166,0.00160339927676056
"OTU_6588",7.09664530931261e-05,0.000638698077838135,0,0
"OTU_5473",0.000588988980482068,0.00341076599459488,0,0
"OTU_7935",6.88598673801073e-05,0.000478543252295576,0.000158834598781818,0.00101703766920278
"OTU_2464",9.3645481046881e-05,0.000696943903273406,0,0
"OTU_4176",0.000197966390256094,0.00178169751230485,0,0
"OTU_5625",9.96912760480111e-05,0.000676903120135127,0,0
"OTU_2597",0.00154612855917725,0.00741445973499121,3.56692023902646e-05,0.000228394334355001
"OTU_7333",0.000155970949184715,0.000784719351957585,0,0
"OTU_2338",0.000567309834841873,0.00245800359868309,0.00014459359598597,0.000552727158535649
"OTU_8085",0.000178933722093233,0.00089552264410619,3.93245149419393e-05,0.000251799754750022
"OTU_6285",0.000155427696465813,0.00112833793931578,0,0
"OTU_6082",6.4886507376937e-05,0.00041568605025598,9.60000153600025e-05,0.000614700025145558
"OTU_5725",7.48828084048464e-05,0.000673945275643618,0,0
"OTU_4462",2.76158796831354e-05,0.000248542917148219,0,0
"OTU_5743",0.000117649605591462,0.00105884645032316,0,0
"OTU_6464",0.000523899749719392,0.00406134203404239,0,0
"OTU_4852",0.000199715913879497,0.00157484499840915,0,0
"OTU_1612",0.00141793691387882,0.00677290778318752,0.000262228639867946,0.00119003029415981
"OTU_8595",0.000360259079218199,0.00227833353623333,0,0
"OTU_2719",0.00103609007090504,0.00367582619756576,0.00010246279575886,0.000656082010958688
"OTU_1386",0.00170523689980304,0.00978014355874659,0,0
"OTU_4334",0.000313094058432037,0.00175876674614362,0,0
"OTU_5820",0.000163865524379457,0.00106307638965079,0,0
"OTU_6326",0.000276166813421652,0.00167806121474474,0,0
"OTU_6314",0.000259739632647734,0.00139444924281138,0,0
"OTU_1359",0.00129194225351186,0.00342424522142015,0,0
"OTU_2607",0.00634468277305715,0.036798842910386,0.00134434008975281,0.00645827884935762
"OTU_3791",0.0117504050676754,0.0331592842892389,0.00203891733490489,0.00753730824537571
"OTU_1447",0.00354517396361089,0.0134674806940946,0.000146716256866248,0.000724853700701102
"OTU_6783",0.000406288679578521,0.00365659811620669,0,0
"OTU_6862",0.000665426080999134,0.00598883472899221,0,0
"OTU_3289",0,0,4.30884973102006e-05,0.000275901001481505
"OTU_7662",1.38173667442788e-05,0.000124356300698509,0,0
"OTU_2983",0.000151778694521093,0.00136600825068983,0,0
"OTU_3842",0.000712445857900254,0.00338028821298486,0.00041366841778861,0.00159910770751446
"OTU_2517",0.000253214219122585,0.00193301329798262,0,0
"OTU_6253",0.000734893465820963,0.00508444109490375,7.9417299390909e-05,0.000508518834601391
"OTU_716",0.00129421595656027,0.00706850119548334,0.000326536564444622,0.00151491418481022
"OTU_4323",0.000169407968679019,0.0013343368555265,0,0
"OTU_4257",0.000105626959380096,0.000950642634420868,0.000570104260872875,0.002549615961203
"OTU_714",0.0027479210073942,0.00923838496579314,0.00177394180119396,0.00549013178957511
"OTU_3903",8.33240051023848e-05,0.000460653286606735,0.000277960547868182,0.00177981592110487
"OTU_2678",0.00012003523026523,0.000653271351519193,0,0
"OTU_1043",9.14874757363142e-05,0.000580131858322611,0.000592261002986971,0.00264836961294316
"OTU_8009",0.000377627699160499,0.00158468380346789,0.000285008435194439,0.00129017836049385
"OTU_1662",0.00760524696032384,0.0273441369516212,0.00118608469992768,0.00506320246522976
"OTU_3310",0.00026234291585941,0.00102579807065981,0,0
"OTU_2214",0.0041063266285043,0.0168718757911781,0.000526178645793742,0.00202287252228552
"OTU_8532",9.89831951280471e-05,0.000890848756152424,0,0
"OTU_500",0.00136304869038572,0.00707647634294006,7.9417299390909e-05,0.000508518834601391
"OTU_6002",0.000431789878614998,0.00241001982513615,0,0
"OTU_1371",0.00550322785765854,0.0149497744829192,0.000160479374273398,0.000644404052606944
"OTU_7009",0.000407188820394653,0.00219036911636238,0,0
"OTU_1392",0.004827890123909,0.0150232498620935,0.000997964573437093,0.00282686763246849
"OTU_2644",0.00100465966997757,0.0046699535759964,0,0
"OTU_778",0.000168285194100102,0.00125053737552386,0.00259070065369947,0.0136319436284069
"OTU_2218",0.0019849183733044,0.00558975913455509,0.000543447993465471,0.00248728262570598
"OTU_5752",0.000385797278769459,0.00160772931313284,0,0
"OTU_1523",0.000160879265352647,0.000637414861306609,0.00024889273842991,0.00159369112596159
"OTU_2563",8.11554433647305e-05,0.000465667407677968,0,0
"OTU_1336",0.0104055898788844,0.0585252371605503,0.00135465830382472,0.00613525010354456
"OTU_3329",0.000683934600259408,0.00490263251389255,0.000489027073743555,0.00204371036376808
"OTU_1697",0.00199281469524772,0.0075750885293029,0.000560295004753971,0.00218288878524505
"OTU_5256",0.000684612072763245,0.00290511050424763,0,0
"OTU_1001",0.0251127934706599,0.0526020994612658,0.00972415210255415,0.0302588449624551
"OTU_7273",0.000505761887704291,0.00368948788143191,0,0
"OTU_8643",0.00027636859451375,0.0015053981780331,0,0
"OTU_2491",0.000641610761138434,0.00267684216069319,0.0115326202009431,0.0606404414535567
"OTU_3744",0,0,0,0
"OTU_2042",0.00473630635854384,0.0150331826613755,0.00292498147234475,0.00982901598006524
"OTU_1198",0.0287408338214529,0.125733831703684,0.00629397228920015,0.0201590596994955
"OTU_32",0.00145399390663091,0.0051402430201441,0.00317517235010824,0.0104909548212719
"OTU_909",0.00063808801805813,0.0034599390538591,0.000127924780436919,0.000466155779514372
"OTU_398",0.0212749076781147,0.034675865048211,0.0119580801654109,0.0407026869768073
"OTU_2640",0.000233579296681399,0.00122957050620418,0,0
"OTU_5196",0.000183284129393906,0.0013040441666808,3.97086496954545e-05,0.000254259417300695
"OTU_6189",0,0,2.41870724934937e-05,0.000154872830115635
"OTU_6906",0.000258561588906108,0.00110332447110156,3.93245149419393e-05,0.000251799754750022
"OTU_977",0.00377522782395204,0.0137106484268797,3.21707365329275e-05,0.000205993222830055
"OTU_6665",0.00036439106787855,0.00120911550358602,4.31265916407727e-05,0.000276144924212901
"OTU_3359",0,0,0,0
"OTU_1602",0.00336090173340364,0.00806802297877387,0.000618292589477262,0.00343795108410665
"OTU_1163",0.00630258911314749,0.0245961774036459,0.000374822139896961,0.00150515440401072
"OTU_1834",0.00262717295665729,0.00983379465156878,4.80000076800012e-05,0.000307350012572779
"OTU_927",0.00130843485950283,0.00530044421232374,7.9417299390909e-05,0.000508518834601391
"OTU_7839",0.000828897509112446,0.00453440140911594,0,0
"OTU_175",0.0014414166910015,0.0077508710353828,0.000132422170646536,0.000480527223920791
"OTU_2353",0.00392988404922795,0.00870866381058949,0.000983838085337714,0.00389241855360533
"OTU_3728",0.00378816343464897,0.0122054740767179,0.000842159492663063,0.00256342166390193
"OTU_462",0.000890161076469295,0.00404651487579802,0.000502564703986521,0.0029576721806701
"OTU_8513",0.000572147877051691,0.00194806403799633,0.00032530262993197,0.000926909102737542
"OTU_5436",0.00010338011850625,0.000466353330175995,0.00020492559151772,0.00131216402191738
"OTU_4542",0.000232175776351147,0.00208958198716032,0,0
"OTU_182",0.0149005111473837,0.0310116072902345,0.00240944414405703,0.00657481266060152
"OTU_1351",0.00156396098783401,0.00589680594707308,0.00160788896495985,0.00679011548290825
"OTU_3277",0.0133768005918029,0.0421428550823705,0.00640437095189022,0.0217665225052668
"OTU_4697",6.90868337213941e-05,0.000621781503492547,0.000169309507454456,0.00108410981080944
"OTU_8674",0.000475496645746565,0.00329688774192936,0,0
"OTU_88",0.0157761139123793,0.0286820907489725,0.00790432714529843,0.0193572934901597
"OTU_1695",0.000971444719861659,0.00276886708264848,7.86490298838786e-05,0.000503599509500044
"OTU_383",0.0258466114681217,0.0358343227410656,0.0142241050372192,0.0342250390535713
"OTU_1404",0.00369712902860177,0.00724668197347944,0.00138502094733578,0.00342505706454702
"OTU_1804",0.0012869226443337,0.00626092933787306,4.30884973102006e-05,0.000275901001481505
"OTU_4142",9.67215672099517e-05,0.000870494104889565,0,0
"OTU_2257",0.00249369127293561,0.00962851924819417,0,0
"OTU_4627",0.000279088736470281,0.00129246831908896,0.000219012993636999,0.000787850525301072
"OTU_2988",0.000347606701863843,0.00107656824073304,0.000774495939818932,0.00495919372404794
"OTU_1823",0.020193654574962,0.0424465394369962,0.0561773306988999,0.172026838782287
"OTU_995",0.000982945685515624,0.00381159509091649,0.00179359611854994,0.00583150337877072
"OTU_2623",0.00336793999706937,0.0234525937709676,0.00830299443229998,0.0426139897832656
"OTU_2098",0.000695211576911483,0.0031532556264836,0,0
"OTU_6766",0.00170991516048912,0.00864594925788538,0,0
"OTU_7163",0.00298512418039098,0.014655822554839,0.000172768925247257,0.000848790528459524
"OTU_1413",0.00777766575155315,0.024191017810162,0.00373431056411196,0.0163279076541514
"OTU_3142",0.00357882567931875,0.0121637636993461,0.00366958157091375,0.017162799510389
"OTU_1020",0.00119455508932398,0.00552686924202845,6.05442321023682e-05,0.000387672240011434
"OTU_4377",0.000373735478789373,0.00257962884210823,0,0
"OTU_1224",0.000310514049765393,0.00205534100072778,0,0
"OTU_1144",0.0132328263535881,0.0764696452821085,0.000187645431203446,0.000756505494706413
"OTU_6978",2.70539822988499e-05,0.000243485840689649,0,0
"OTU_4698",0.000302391297256981,0.00141552476611814,8.31792783781704e-05,0.000532607253435437
"OTU_7215",0.000123431634211489,0.000786646797325728,4.55585846952313e-05,0.000291717277885173
"OTU_3941",0.000281681217092811,0.00222867898174334,0,0
"OTU_2452",0.000149384867637298,0.000974026625717706,0,0
"OTU_5274",4.14521002328365e-05,0.000373068902095528,0,0
"OTU_7628",0,0,0,0
"OTU_2780",0.0031793256153543,0.014092776667012,0.000356692023902646,0.00228394334355001
"OTU_3602",0.000148796902643675,0.00133917212379307,0.000761594177723332,0.00344522357204414
"OTU_7799",0.000280936443140643,0.00209083170982022,0,0
"OTU_1585",0.019039522670448,0.128090362153653,0.00253720002261849,0.0064227076749617
"OTU_4841",0.00183533384722681,0.0165180046250413,0,0
"OTU_6970",6.966006411164e-05,0.00062694057700476,0,0
"OTU_7058",0.000192332615220813,0.00126651184895907,0,0
"OTU_4723",0.000317690031790997,0.00285921028611897,0,0
"OTU_4421",0.00431634194702075,0.0318109419331779,0.000249537835134511,0.00159782176030631
"OTU_931",0.000364583461699436,0.00214381924062824,0,0
"OTU_7049",0.00330082543254994,0.0106147221062423,0.000218909429574882,0.000697297543929426
"OTU_191",0.0497525261287969,0.0868532616290487,0.000898919983164016,0.0031561636838174
"OTU_3110",0.000725474298161648,0.00235954482228147,0.0001428230183574,0.000914513530507582
"OTU_1139",0.009473179743311,0.0228260673142222,0.00268337960249533,0.00597618024174487
"OTU_7679",8.44519023748256e-05,0.000635283845389772,0,0
"OTU_4922",0.100194121613977,0.192901428682835,0.0482035080864853,0.139343279969515
"OTU_4371",0.000215855248629475,0.00170921200907557,0,0
"OTU_2958",0.000248974856548265,0.00160784321104312,0,0
"OTU_2806",0,0,0,0
"OTU_5010",0,0,0,0
"OTU_7389",0,0,0.00036446867756185,0.00233373822308138
"OTU_3933",0,0,0.000683378770428469,0.00437575916827759
"OTU_8284",0,0,0.000611980410977799,0.00391858660236606
"OTU_4604",0.141137650130268,0.188093551879637,0.0512402331690954,0.100814027486526
"OTU_6941",0.000212621917407441,0.00191359725666697,0,0
"OTU_97",0.0901025293597851,0.158346026312442,0.402146257424278,2.38539662820807
"OTU_3649",0.000222328010983344,0.00142273610099523,0,0
"OTU_952",0.000208885292721926,0.00081487108976066,8.83162893228249e-05,0.000402371243603595
"OTU_7241",6.16987767912654e-05,0.000409609023812408,0,0
"OTU_1167",0.00269751085934133,0.0236603889510712,0,0
"OTU_4050",0.0015322571594487,0.0102619048441687,0,0
"OTU_884",0.00115693056346078,0.00440190867056151,0.000143313021579857,0.000774538297149787
"OTU_1565",0.00163435561838845,0.00573162148388315,0,0
"OTU_8455",9.52543239133641e-05,0.000529546796756697,0,0
"OTU_8217",0.000127573150444465,0.00114815835400018,0,0
"OTU_169",0.10287514390402,0.222403649584591,0.0261276200561424,0.0406441210381261
"OTU_2182",0.000950170555265214,0.00681965630321653,0,0
"OTU_602",0.00366057613092545,0.00622376103528903,0.00440228646171759,0.0194223452723527
"OTU_1032",0.0564879528871193,0.306659099945321,0.000804795964786243,0.00173934577624575
"OTU_1793",0.0009819394609658,0.00402725551971513,0.000238251898172727,0.00152555650380417
"OTU_8093",0.000462900228312257,0.00210108085489029,0.000263125972126367,0.00118188025951631
"OTU_3691",0.000864795806163901,0.00456943833221249,3.97086496954545e-05,0.000254259417300695
"OTU_6534",0.000264302037397506,0.000757223801637864,0.000110072801081466,0.00053250110168021
"OTU_7730",7.17972399992188e-05,0.00064617515999297,0,0
"OTU_385",0.00242013376274001,0.00726041863550693,0.000847122149763731,0.00460183402763048
"OTU_8233",0.000142481512207601,0.00107943797932263,4.14821230716517e-05,0.000265615187660265
"OTU_1868",0.000262356485168169,0.00114116041341035,7.38136485865055e-05,0.000472637962317605
"OTU_4034",0.000194736627643508,0.000833662107735582,0,0
"OTU_2002",0.000916221554028486,0.00289959716230222,0.000220446384574957,0.000994146831597857
"OTU_6261",0.000292263220799555,0.00245250211092633,0,0
"OTU_6412",0.00041872644535583,0.0024135457098813,0,0
"OTU_6855",0.000529123134308421,0.00394403135570867,0,0
"OTU_5291",4.945871346112e-05,0.000314193661681025,0,0
"OTU_6569",0,0,0.000323821613149748,0.00207347001976376
"OTU_2017",0.0010229448942512,0.00480518075062176,0.000682755149154977,0.00288342626323972
"OTU_1197",0.00969680385483568,0.0463891473215354,0.00232039031729898,0.00996176511544037
"OTU_592",0.00152081559724545,0.00338597577808537,0.00185756505217487,0.00904893135404075
"OTU_6918",0,0,0,0
"OTU_2147",0.000424009180741978,0.00318990279319567,0,0
"OTU_4268",0.000405691312415805,0.00178774752008946,0.000119125949086364,0.000762778251902086
"OTU_2645",0.000231220592651417,0.00134387022545336,0,0
"OTU_2377",0.000191593482017095,0.00131833194425978,0,0
"OTU_6960",0,0,0,0
"OTU_3560",0.000369593290390084,0.0020393549450086,0,0
"OTU_3924",0.000257323301931713,0.00156193024421889,0,0
"OTU_494",0.000591241336317085,0.00293049579563718,0.000124446369214955,0.000796845562980795
"OTU_3592",0.00082834389304747,0.00276619279349204,0.000119125949086364,0.000762778251902086
"OTU_799",0.00135673937118629,0.00434550709141196,0.000397086496954545,0.00254259417300695
"OTU_4193",0.000441282882368407,0.00175235345967937,0,0
"OTU_3099",0.000804621518812677,0.00353485013866633,3.02721160511841e-05,0.000193836120005717
"OTU_5513",0.00116189723024989,0.00525059245174351,9.85371503121821e-05,0.000630945615451497
"OTU_737",0.00834831345455298,0.0163846242044214,0.000363640712276189,0.00133878372302297
"OTU_3467",2.76158796831354e-05,0.000248542917148219,3.97086496954545e-05,0.000254259417300695
"OTU_4056",7.19728266231e-05,0.000478219623438132,0,0
